p20,variable,type,value,filename,iso3,survey_year
TRUE,mar,numerator,,bjhr61dt,BEN,2011
TRUE,mar,denominator,,bjhr61dt,BEN,2011
FALSE,mar,statistic,,bjhr61dt,BEN,2011
FALSE,mar,numerator,,bjhr61dt,BEN,2011
FALSE,mar,denominator,,bjhr61dt,BEN,2011
TRUE,education,statistic,0,bjhr61dt,BEN,2011
TRUE,education,numerator,0,bjhr61dt,BEN,2011
TRUE,education,denominator,511.659243,bjhr61dt,BEN,2011
FALSE,education,statistic,0.0340485066446467,bjhr61dt,BEN,2011
FALSE,education,numerator,2912.612713,bjhr61dt,BEN,2011
FALSE,education,denominator,85543.038448,bjhr61dt,BEN,2011
TRUE,mortality,statistic,0.0614692098125766,bjhr61dt,BEN,2012
TRUE,mortality,numerator,14.6436185,bjhr61dt,BEN,2012
TRUE,mortality,denominator,238.226887,bjhr61dt,BEN,2012
FALSE,mortality,statistic,0.0689898559722484,bjhr61dt,BEN,2012
FALSE,mortality,numerator,2079.700653,bjhr61dt,BEN,2012
FALSE,mortality,denominator,30145.020941,bjhr61dt,BEN,2012
TRUE,stunting,statistic,0,bjhr61dt,BEN,2012
TRUE,stunting,numerator,0,bjhr61dt,BEN,2012
TRUE,stunting,denominator,47.118737,bjhr61dt,BEN,2012
FALSE,stunting,statistic,0,bjhr61dt,BEN,2012
FALSE,stunting,numerator,0,bjhr61dt,BEN,2012
FALSE,stunting,denominator,8099.931672,bjhr61dt,BEN,2012
TRUE,registration,statistic,0.452468426281581,bjhr61dt,BEN,2012
TRUE,registration,numerator,47.370029,bjhr61dt,BEN,2012
TRUE,registration,denominator,104.692452,bjhr61dt,BEN,2012
FALSE,registration,statistic,0.804056742646026,bjhr61dt,BEN,2012
FALSE,registration,numerator,11353.269163,bjhr61dt,BEN,2012
FALSE,registration,denominator,14119.985022,bjhr61dt,BEN,2012
TRUE,electricity,statistic,0,bjhr61dt,BEN,2012
TRUE,electricity,numerator,0,bjhr61dt,BEN,2012
TRUE,electricity,denominator,511.659243,bjhr61dt,BEN,2012
FALSE,electricity,statistic,0.365942788770833,bjhr61dt,BEN,2012
FALSE,electricity,numerator,31555.964467,bjhr61dt,BEN,2012
FALSE,electricity,denominator,86231.961485,bjhr61dt,BEN,2012
TRUE,mar,statistic,,bjhr61dt,BEN,2012
TRUE,mar,numerator,,bjhr61dt,BEN,2012
TRUE,mar,denominator,,bjhr61dt,BEN,2012
FALSE,mar,statistic,,bjhr61dt,BEN,2012
FALSE,mar,numerator,,bjhr61dt,BEN,2012
FALSE,mar,denominator,,bjhr61dt,BEN,2012
TRUE,education,statistic,0,bjhr61dt,BEN,2012
TRUE,education,numerator,0,bjhr61dt,BEN,2012
TRUE,education,denominator,511.659243,bjhr61dt,BEN,2012
FALSE,education,statistic,0.0340485066446467,bjhr61dt,BEN,2012
FALSE,education,numerator,2912.612713,bjhr61dt,BEN,2012
FALSE,education,denominator,85543.038448,bjhr61dt,BEN,2012
TRUE,mortality,statistic,0.0614692098125766,bjhr61dt,BEN,2013
TRUE,mortality,numerator,14.6436185,bjhr61dt,BEN,2013
TRUE,mortality,denominator,238.226887,bjhr61dt,BEN,2013
FALSE,mortality,statistic,0.0689898559722484,bjhr61dt,BEN,2013
FALSE,mortality,numerator,2079.700653,bjhr61dt,BEN,2013
FALSE,mortality,denominator,30145.020941,bjhr61dt,BEN,2013
TRUE,stunting,statistic,0,bjhr61dt,BEN,2013
TRUE,stunting,numerator,0,bjhr61dt,BEN,2013
TRUE,stunting,denominator,47.118737,bjhr61dt,BEN,2013
FALSE,stunting,statistic,0,bjhr61dt,BEN,2013
FALSE,stunting,numerator,0,bjhr61dt,BEN,2013
FALSE,stunting,denominator,8099.931672,bjhr61dt,BEN,2013
TRUE,registration,statistic,0.452468426281581,bjhr61dt,BEN,2013
TRUE,registration,numerator,47.370029,bjhr61dt,BEN,2013
TRUE,registration,denominator,104.692452,bjhr61dt,BEN,2013
FALSE,registration,statistic,0.804056742646026,bjhr61dt,BEN,2013
FALSE,registration,numerator,11353.269163,bjhr61dt,BEN,2013
FALSE,registration,denominator,14119.985022,bjhr61dt,BEN,2013
TRUE,electricity,statistic,0,bjhr61dt,BEN,2013
TRUE,electricity,numerator,0,bjhr61dt,BEN,2013
TRUE,electricity,denominator,511.659243,bjhr61dt,BEN,2013
FALSE,electricity,statistic,0.365942788770833,bjhr61dt,BEN,2013
FALSE,electricity,numerator,31555.964467,bjhr61dt,BEN,2013
FALSE,electricity,denominator,86231.961485,bjhr61dt,BEN,2013
TRUE,mar,statistic,,bjhr61dt,BEN,2013
TRUE,mar,numerator,,bjhr61dt,BEN,2013
TRUE,mar,denominator,,bjhr61dt,BEN,2013
FALSE,mar,statistic,,bjhr61dt,BEN,2013
FALSE,mar,numerator,,bjhr61dt,BEN,2013
FALSE,mar,denominator,,bjhr61dt,BEN,2013
TRUE,education,statistic,0,bjhr61dt,BEN,2013
TRUE,education,numerator,0,bjhr61dt,BEN,2013
TRUE,education,denominator,511.659243,bjhr61dt,BEN,2013
FALSE,education,statistic,0.0340485066446467,bjhr61dt,BEN,2013
FALSE,education,numerator,2912.612713,bjhr61dt,BEN,2013
FALSE,education,denominator,85543.038448,bjhr61dt,BEN,2013
TRUE,mortality,statistic,0.0614692098125766,bjhr61dt,BEN,2015
TRUE,mortality,numerator,14.6436185,bjhr61dt,BEN,2015
TRUE,mortality,denominator,238.226887,bjhr61dt,BEN,2015
FALSE,mortality,statistic,0.0689898559722484,bjhr61dt,BEN,2015
FALSE,mortality,numerator,2079.700653,bjhr61dt,BEN,2015
FALSE,mortality,denominator,30145.020941,bjhr61dt,BEN,2015
TRUE,stunting,statistic,0,bjhr61dt,BEN,2015
TRUE,stunting,numerator,0,bjhr61dt,BEN,2015
TRUE,stunting,denominator,47.118737,bjhr61dt,BEN,2015
FALSE,stunting,statistic,0,bjhr61dt,BEN,2015
FALSE,stunting,numerator,0,bjhr61dt,BEN,2015
FALSE,stunting,denominator,8099.931672,bjhr61dt,BEN,2015
TRUE,registration,statistic,0.452468426281581,bjhr61dt,BEN,2015
TRUE,registration,numerator,47.370029,bjhr61dt,BEN,2015
TRUE,registration,denominator,104.692452,bjhr61dt,BEN,2015
FALSE,registration,statistic,0.804056742646026,bjhr61dt,BEN,2015
FALSE,registration,numerator,11353.269163,bjhr61dt,BEN,2015
FALSE,registration,denominator,14119.985022,bjhr61dt,BEN,2015
TRUE,electricity,statistic,0,bjhr61dt,BEN,2015
TRUE,electricity,numerator,0,bjhr61dt,BEN,2015
TRUE,electricity,denominator,511.659243,bjhr61dt,BEN,2015
FALSE,electricity,statistic,0.365942788770833,bjhr61dt,BEN,2015
FALSE,electricity,numerator,31555.964467,bjhr61dt,BEN,2015
FALSE,electricity,denominator,86231.961485,bjhr61dt,BEN,2015
TRUE,mar,statistic,,bjhr61dt,BEN,2015
TRUE,mar,numerator,,bjhr61dt,BEN,2015
TRUE,mar,denominator,,bjhr61dt,BEN,2015
FALSE,mar,statistic,,bjhr61dt,BEN,2015
FALSE,mar,numerator,,bjhr61dt,BEN,2015
FALSE,mar,denominator,,bjhr61dt,BEN,2015
TRUE,education,statistic,0,bjhr61dt,BEN,2015
TRUE,education,numerator,0,bjhr61dt,BEN,2015
TRUE,education,denominator,511.659243,bjhr61dt,BEN,2015
FALSE,education,statistic,0.0340485066446467,bjhr61dt,BEN,2015
FALSE,education,numerator,2912.612713,bjhr61dt,BEN,2015
FALSE,education,denominator,85543.038448,bjhr61dt,BEN,2015
TRUE,mortality,statistic,0.0510147129176203,bjhr71dt,BEN,2015
TRUE,mortality,numerator,11.8637385,bjhr71dt,BEN,2015
TRUE,mortality,denominator,232.555234,bjhr71dt,BEN,2015
FALSE,mortality,statistic,0.0926170694682281,bjhr71dt,BEN,2015
FALSE,mortality,numerator,2731.21131,bjhr71dt,BEN,2015
FALSE,mortality,denominator,29489.2866475,bjhr71dt,BEN,2015
TRUE,stunting,statistic,0,bjhr71dt,BEN,2015
TRUE,stunting,numerator,0,bjhr71dt,BEN,2015
TRUE,stunting,denominator,107.353105,bjhr71dt,BEN,2015
FALSE,stunting,statistic,0,bjhr71dt,BEN,2015
FALSE,stunting,numerator,0,bjhr71dt,BEN,2015
FALSE,stunting,denominator,12790.796849,bjhr71dt,BEN,2015
TRUE,registration,statistic,0.681822621070274,bjhr71dt,BEN,2015
TRUE,registration,numerator,76.047759,bjhr71dt,BEN,2015
TRUE,registration,denominator,111.535987,bjhr71dt,BEN,2015
FALSE,registration,statistic,0.856746438647819,bjhr71dt,BEN,2015
FALSE,registration,numerator,11637.484838,bjhr71dt,BEN,2015
FALSE,registration,denominator,13583.347783,bjhr71dt,BEN,2015
TRUE,electricity,statistic,0.0512307583778432,bjhr71dt,BEN,2015
TRUE,electricity,numerator,25.685816,bjhr71dt,BEN,2015
TRUE,electricity,denominator,501.374893,bjhr71dt,BEN,2015
FALSE,electricity,statistic,0.34654103948157,bjhr71dt,BEN,2015
FALSE,electricity,numerator,25601.542519,bjhr71dt,BEN,2015
FALSE,electricity,denominator,73877.375555,bjhr71dt,BEN,2015
TRUE,mar,statistic,,bjhr71dt,BEN,2015
TRUE,mar,numerator,,bjhr71dt,BEN,2015
TRUE,mar,denominator,,bjhr71dt,BEN,2015
FALSE,mar,statistic,,bjhr71dt,BEN,2015
FALSE,mar,numerator,,bjhr71dt,BEN,2015
FALSE,mar,denominator,,bjhr71dt,BEN,2015
TRUE,education,statistic,0.00328627345127152,bjhr71dt,BEN,2015
TRUE,education,numerator,1.647655,bjhr71dt,BEN,2015
TRUE,education,denominator,501.374893,bjhr71dt,BEN,2015
FALSE,education,statistic,0.0254894935828249,bjhr71dt,BEN,2015
FALSE,education,numerator,1875.086605,bjhr71dt,BEN,2015
FALSE,education,denominator,73563.117247,bjhr71dt,BEN,2015
TRUE,mortality,statistic,0.166666666666667,bohr31dt,BOL,1993
TRUE,mortality,numerator,0.415467,bohr31dt,BOL,1993
TRUE,mortality,denominator,2.492802,bohr31dt,BOL,1993
FALSE,mortality,statistic,0.12486474356906,bohr31dt,BOL,1993
FALSE,mortality,numerator,1817.705817,bohr31dt,BOL,1993
FALSE,mortality,denominator,14557.39839,bohr31dt,BOL,1993
TRUE,stunting,statistic,,bohr31dt,BOL,1993
TRUE,stunting,numerator,,bohr31dt,BOL,1993
TRUE,stunting,denominator,,bohr31dt,BOL,1993
FALSE,stunting,statistic,,bohr31dt,BOL,1993
FALSE,stunting,numerator,,bohr31dt,BOL,1993
FALSE,stunting,denominator,,bohr31dt,BOL,1993
TRUE,registration,statistic,,bohr31dt,BOL,1993
TRUE,registration,numerator,,bohr31dt,BOL,1993
TRUE,registration,denominator,,bohr31dt,BOL,1993
FALSE,registration,statistic,,bohr31dt,BOL,1993
FALSE,registration,numerator,,bohr31dt,BOL,1993
FALSE,registration,denominator,,bohr31dt,BOL,1993
TRUE,electricity,statistic,0,bohr31dt,BOL,1993
TRUE,electricity,numerator,0,bohr31dt,BOL,1993
TRUE,electricity,denominator,4.551712,bohr31dt,BOL,1993
FALSE,electricity,statistic,0.640232455334664,bohr31dt,BOL,1993
FALSE,electricity,numerator,26761.647808,bohr31dt,BOL,1993
FALSE,electricity,denominator,41799.8925,bohr31dt,BOL,1993
TRUE,mar,statistic,,bohr31dt,BOL,1993
TRUE,mar,numerator,,bohr31dt,BOL,1993
TRUE,mar,denominator,,bohr31dt,BOL,1993
FALSE,mar,statistic,,bohr31dt,BOL,1993
FALSE,mar,numerator,,bohr31dt,BOL,1993
FALSE,mar,denominator,,bohr31dt,BOL,1993
TRUE,education,statistic,0,bohr31dt,BOL,1993
TRUE,education,numerator,0,bohr31dt,BOL,1993
TRUE,education,denominator,4.551712,bohr31dt,BOL,1993
FALSE,education,statistic,0.126510194790706,bohr31dt,BOL,1993
FALSE,education,numerator,5267.738125,bohr31dt,BOL,1993
FALSE,education,denominator,41638.842891,bohr31dt,BOL,1993
TRUE,mortality,statistic,0.166666666666667,bohr31dt,BOL,1996
TRUE,mortality,numerator,0.415467,bohr31dt,BOL,1996
TRUE,mortality,denominator,2.492802,bohr31dt,BOL,1996
FALSE,mortality,statistic,0.12486474356906,bohr31dt,BOL,1996
FALSE,mortality,numerator,1817.705817,bohr31dt,BOL,1996
FALSE,mortality,denominator,14557.39839,bohr31dt,BOL,1996
TRUE,stunting,statistic,,bohr31dt,BOL,1996
TRUE,stunting,numerator,,bohr31dt,BOL,1996
TRUE,stunting,denominator,,bohr31dt,BOL,1996
FALSE,stunting,statistic,,bohr31dt,BOL,1996
FALSE,stunting,numerator,,bohr31dt,BOL,1996
FALSE,stunting,denominator,,bohr31dt,BOL,1996
TRUE,registration,statistic,,bohr31dt,BOL,1996
TRUE,registration,numerator,,bohr31dt,BOL,1996
TRUE,registration,denominator,,bohr31dt,BOL,1996
FALSE,registration,statistic,,bohr31dt,BOL,1996
FALSE,registration,numerator,,bohr31dt,BOL,1996
FALSE,registration,denominator,,bohr31dt,BOL,1996
TRUE,electricity,statistic,0,bohr31dt,BOL,1996
TRUE,electricity,numerator,0,bohr31dt,BOL,1996
TRUE,electricity,denominator,4.551712,bohr31dt,BOL,1996
FALSE,electricity,statistic,0.640232455334664,bohr31dt,BOL,1996
FALSE,electricity,numerator,26761.647808,bohr31dt,BOL,1996
FALSE,electricity,denominator,41799.8925,bohr31dt,BOL,1996
TRUE,mar,statistic,,bohr31dt,BOL,1996
TRUE,mar,numerator,,bohr31dt,BOL,1996
TRUE,mar,denominator,,bohr31dt,BOL,1996
FALSE,mar,statistic,,bohr31dt,BOL,1996
FALSE,mar,numerator,,bohr31dt,BOL,1996
FALSE,mar,denominator,,bohr31dt,BOL,1996
TRUE,education,statistic,0,bohr31dt,BOL,1996
TRUE,education,numerator,0,bohr31dt,BOL,1996
TRUE,education,denominator,4.551712,bohr31dt,BOL,1996
FALSE,education,statistic,0.126510194790706,bohr31dt,BOL,1996
FALSE,education,numerator,5267.738125,bohr31dt,BOL,1996
FALSE,education,denominator,41638.842891,bohr31dt,BOL,1996
TRUE,mortality,statistic,0.11437927685214,bohr3bdt,BOL,1996
TRUE,mortality,numerator,4.4608825,bohr3bdt,BOL,1996
TRUE,mortality,denominator,39.000793,bohr3bdt,BOL,1996
FALSE,mortality,statistic,0.0959334882481035,bohr3bdt,BOL,1996
FALSE,mortality,numerator,1593.7054435,bohr3bdt,BOL,1996
FALSE,mortality,denominator,16612.6080955,bohr3bdt,BOL,1996
TRUE,stunting,statistic,,bohr3bdt,BOL,1996
TRUE,stunting,numerator,,bohr3bdt,BOL,1996
TRUE,stunting,denominator,,bohr3bdt,BOL,1996
FALSE,stunting,statistic,,bohr3bdt,BOL,1996
FALSE,stunting,numerator,,bohr3bdt,BOL,1996
FALSE,stunting,denominator,,bohr3bdt,BOL,1996
TRUE,registration,statistic,,bohr3bdt,BOL,1996
TRUE,registration,numerator,,bohr3bdt,BOL,1996
TRUE,registration,denominator,,bohr3bdt,BOL,1996
FALSE,registration,statistic,,bohr3bdt,BOL,1996
FALSE,registration,numerator,,bohr3bdt,BOL,1996
FALSE,registration,denominator,,bohr3bdt,BOL,1996
TRUE,electricity,statistic,0,bohr3bdt,BOL,1996
TRUE,electricity,numerator,0,bohr3bdt,BOL,1996
TRUE,electricity,denominator,67.096554,bohr3bdt,BOL,1996
FALSE,electricity,statistic,0.718862192055767,bohr3bdt,BOL,1996
FALSE,electricity,numerator,38161.706522,bohr3bdt,BOL,1996
FALSE,electricity,denominator,53086.261795,bohr3bdt,BOL,1996
TRUE,mar,statistic,,bohr3bdt,BOL,1996
TRUE,mar,numerator,,bohr3bdt,BOL,1996
TRUE,mar,denominator,,bohr3bdt,BOL,1996
FALSE,mar,statistic,,bohr3bdt,BOL,1996
FALSE,mar,numerator,,bohr3bdt,BOL,1996
FALSE,mar,denominator,,bohr3bdt,BOL,1996
TRUE,education,statistic,0,bohr3bdt,BOL,1996
TRUE,education,numerator,0,bohr3bdt,BOL,1996
TRUE,education,denominator,67.096554,bohr3bdt,BOL,1996
FALSE,education,statistic,0.181771055131046,bohr3bdt,BOL,1996
FALSE,education,numerator,9625.601758,bohr3bdt,BOL,1996
FALSE,education,denominator,52954.535314,bohr3bdt,BOL,1996
TRUE,mortality,statistic,0.11437927685214,bohr3bdt,BOL,1999
TRUE,mortality,numerator,4.4608825,bohr3bdt,BOL,1999
TRUE,mortality,denominator,39.000793,bohr3bdt,BOL,1999
FALSE,mortality,statistic,0.0959334882481035,bohr3bdt,BOL,1999
FALSE,mortality,numerator,1593.7054435,bohr3bdt,BOL,1999
FALSE,mortality,denominator,16612.6080955,bohr3bdt,BOL,1999
TRUE,stunting,statistic,,bohr3bdt,BOL,1999
TRUE,stunting,numerator,,bohr3bdt,BOL,1999
TRUE,stunting,denominator,,bohr3bdt,BOL,1999
FALSE,stunting,statistic,,bohr3bdt,BOL,1999
FALSE,stunting,numerator,,bohr3bdt,BOL,1999
FALSE,stunting,denominator,,bohr3bdt,BOL,1999
TRUE,registration,statistic,,bohr3bdt,BOL,1999
TRUE,registration,numerator,,bohr3bdt,BOL,1999
TRUE,registration,denominator,,bohr3bdt,BOL,1999
FALSE,registration,statistic,,bohr3bdt,BOL,1999
FALSE,registration,numerator,,bohr3bdt,BOL,1999
FALSE,registration,denominator,,bohr3bdt,BOL,1999
TRUE,electricity,statistic,0,bohr3bdt,BOL,1999
TRUE,electricity,numerator,0,bohr3bdt,BOL,1999
TRUE,electricity,denominator,67.096554,bohr3bdt,BOL,1999
FALSE,electricity,statistic,0.718862192055767,bohr3bdt,BOL,1999
FALSE,electricity,numerator,38161.706522,bohr3bdt,BOL,1999
FALSE,electricity,denominator,53086.261795,bohr3bdt,BOL,1999
TRUE,mar,statistic,,bohr3bdt,BOL,1999
TRUE,mar,numerator,,bohr3bdt,BOL,1999
TRUE,mar,denominator,,bohr3bdt,BOL,1999
FALSE,mar,statistic,,bohr3bdt,BOL,1999
FALSE,mar,numerator,,bohr3bdt,BOL,1999
FALSE,mar,denominator,,bohr3bdt,BOL,1999
TRUE,education,statistic,0,bohr3bdt,BOL,1999
TRUE,education,numerator,0,bohr3bdt,BOL,1999
TRUE,education,denominator,67.096554,bohr3bdt,BOL,1999
FALSE,education,statistic,0.181771055131046,bohr3bdt,BOL,1999
FALSE,education,numerator,9625.601758,bohr3bdt,BOL,1999
FALSE,education,denominator,52954.535314,bohr3bdt,BOL,1999
TRUE,mortality,statistic,0.156815145099801,bohr41dt,BOL,2002
TRUE,mortality,numerator,14.7435375,bohr41dt,BOL,2002
TRUE,mortality,denominator,94.0185815,bohr41dt,BOL,2002
FALSE,mortality,statistic,0.0922358170197053,bohr41dt,BOL,2002
FALSE,mortality,numerator,2385.881848,bohr41dt,BOL,2002
FALSE,mortality,denominator,25867.1948175,bohr41dt,BOL,2002
TRUE,stunting,statistic,,bohr41dt,BOL,2002
TRUE,stunting,numerator,,bohr41dt,BOL,2002
TRUE,stunting,denominator,,bohr41dt,BOL,2002
FALSE,stunting,statistic,,bohr41dt,BOL,2002
FALSE,stunting,numerator,,bohr41dt,BOL,2002
FALSE,stunting,denominator,,bohr41dt,BOL,2002
TRUE,registration,statistic,,bohr41dt,BOL,2002
TRUE,registration,numerator,,bohr41dt,BOL,2002
TRUE,registration,denominator,,bohr41dt,BOL,2002
FALSE,registration,statistic,,bohr41dt,BOL,2002
FALSE,registration,numerator,,bohr41dt,BOL,2002
FALSE,registration,denominator,,bohr41dt,BOL,2002
TRUE,electricity,statistic,0,bohr41dt,BOL,2002
TRUE,electricity,numerator,0,bohr41dt,BOL,2002
TRUE,electricity,denominator,166.799805,bohr41dt,BOL,2002
FALSE,electricity,statistic,0.712229649337588,bohr41dt,BOL,2002
FALSE,electricity,numerator,58169.330567,bohr41dt,BOL,2002
FALSE,electricity,denominator,81672.155352,bohr41dt,BOL,2002
TRUE,mar,statistic,,bohr41dt,BOL,2002
TRUE,mar,numerator,,bohr41dt,BOL,2002
TRUE,mar,denominator,,bohr41dt,BOL,2002
FALSE,mar,statistic,,bohr41dt,BOL,2002
FALSE,mar,numerator,,bohr41dt,BOL,2002
FALSE,mar,denominator,,bohr41dt,BOL,2002
TRUE,education,statistic,0.0033662456831163,bohr41dt,BOL,2002
TRUE,education,numerator,0.559824,bohr41dt,BOL,2002
TRUE,education,denominator,166.305152,bohr41dt,BOL,2002
FALSE,education,statistic,0.168618728104696,bohr41dt,BOL,2002
FALSE,education,numerator,13711.715862,bohr41dt,BOL,2002
FALSE,education,denominator,81317.870299,bohr41dt,BOL,2002
TRUE,mortality,statistic,0.156815145099801,bohr41dt,BOL,2005
TRUE,mortality,numerator,14.7435375,bohr41dt,BOL,2005
TRUE,mortality,denominator,94.0185815,bohr41dt,BOL,2005
FALSE,mortality,statistic,0.0922358170197053,bohr41dt,BOL,2005
FALSE,mortality,numerator,2385.881848,bohr41dt,BOL,2005
FALSE,mortality,denominator,25867.1948175,bohr41dt,BOL,2005
TRUE,stunting,statistic,,bohr41dt,BOL,2005
TRUE,stunting,numerator,,bohr41dt,BOL,2005
TRUE,stunting,denominator,,bohr41dt,BOL,2005
FALSE,stunting,statistic,,bohr41dt,BOL,2005
FALSE,stunting,numerator,,bohr41dt,BOL,2005
FALSE,stunting,denominator,,bohr41dt,BOL,2005
TRUE,registration,statistic,,bohr41dt,BOL,2005
TRUE,registration,numerator,,bohr41dt,BOL,2005
TRUE,registration,denominator,,bohr41dt,BOL,2005
FALSE,registration,statistic,,bohr41dt,BOL,2005
FALSE,registration,numerator,,bohr41dt,BOL,2005
FALSE,registration,denominator,,bohr41dt,BOL,2005
TRUE,electricity,statistic,0,bohr41dt,BOL,2005
TRUE,electricity,numerator,0,bohr41dt,BOL,2005
TRUE,electricity,denominator,166.799805,bohr41dt,BOL,2005
FALSE,electricity,statistic,0.712229649337588,bohr41dt,BOL,2005
FALSE,electricity,numerator,58169.330567,bohr41dt,BOL,2005
FALSE,electricity,denominator,81672.155352,bohr41dt,BOL,2005
TRUE,mar,statistic,,bohr41dt,BOL,2005
TRUE,mar,numerator,,bohr41dt,BOL,2005
TRUE,mar,denominator,,bohr41dt,BOL,2005
FALSE,mar,statistic,,bohr41dt,BOL,2005
FALSE,mar,numerator,,bohr41dt,BOL,2005
FALSE,mar,denominator,,bohr41dt,BOL,2005
TRUE,education,statistic,0.0033662456831163,bohr41dt,BOL,2005
TRUE,education,numerator,0.559824,bohr41dt,BOL,2005
TRUE,education,denominator,166.305152,bohr41dt,BOL,2005
FALSE,education,statistic,0.168618728104696,bohr41dt,BOL,2005
FALSE,education,numerator,13711.715862,bohr41dt,BOL,2005
FALSE,education,denominator,81317.870299,bohr41dt,BOL,2005
TRUE,mortality,statistic,0.0231427939056679,bohr51dt,BOL,2008
TRUE,mortality,numerator,0.894792,bohr51dt,BOL,2008
TRUE,mortality,denominator,38.6639575,bohr51dt,BOL,2008
FALSE,mortality,statistic,0.0746773038993114,bohr51dt,BOL,2008
FALSE,mortality,numerator,1695.357948,bohr51dt,BOL,2008
FALSE,mortality,denominator,22702.4525455,bohr51dt,BOL,2008
TRUE,stunting,statistic,0,bohr51dt,BOL,2008
TRUE,stunting,numerator,0,bohr51dt,BOL,2008
TRUE,stunting,denominator,14.957495,bohr51dt,BOL,2008
FALSE,stunting,statistic,0,bohr51dt,BOL,2008
FALSE,stunting,numerator,0,bohr51dt,BOL,2008
FALSE,stunting,denominator,8490.930322,bohr51dt,BOL,2008
TRUE,registration,statistic,0.89135012687568,bohr51dt,BOL,2008
TRUE,registration,numerator,44.745361,bohr51dt,BOL,2008
TRUE,registration,denominator,50.199534,bohr51dt,BOL,2008
FALSE,registration,statistic,0.909119939458108,bohr51dt,BOL,2008
FALSE,registration,numerator,31144.47284,bohr51dt,BOL,2008
FALSE,registration,denominator,34257.826155,bohr51dt,BOL,2008
TRUE,electricity,statistic,0,bohr51dt,BOL,2008
TRUE,electricity,numerator,0,bohr51dt,BOL,2008
TRUE,electricity,denominator,72.176309,bohr51dt,BOL,2008
FALSE,electricity,statistic,0.803243220433317,bohr51dt,BOL,2008
FALSE,electricity,numerator,62147.244454,bohr51dt,BOL,2008
FALSE,electricity,denominator,77370.394014,bohr51dt,BOL,2008
TRUE,mar,statistic,,bohr51dt,BOL,2008
TRUE,mar,numerator,,bohr51dt,BOL,2008
TRUE,mar,denominator,,bohr51dt,BOL,2008
FALSE,mar,statistic,,bohr51dt,BOL,2008
FALSE,mar,numerator,,bohr51dt,BOL,2008
FALSE,mar,denominator,,bohr51dt,BOL,2008
TRUE,education,statistic,0,bohr51dt,BOL,2008
TRUE,education,numerator,0,bohr51dt,BOL,2008
TRUE,education,denominator,72.176309,bohr51dt,BOL,2008
FALSE,education,statistic,0.206616803990348,bohr51dt,BOL,2008
FALSE,education,numerator,16009.949631,bohr51dt,BOL,2008
FALSE,education,denominator,77486.193387,bohr51dt,BOL,2008
TRUE,mortality,statistic,0.0231427939056679,bohr51dt,BOL,2010
TRUE,mortality,numerator,0.894792,bohr51dt,BOL,2010
TRUE,mortality,denominator,38.6639575,bohr51dt,BOL,2010
FALSE,mortality,statistic,0.0746773038993114,bohr51dt,BOL,2010
FALSE,mortality,numerator,1695.357948,bohr51dt,BOL,2010
FALSE,mortality,denominator,22702.4525455,bohr51dt,BOL,2010
TRUE,stunting,statistic,0,bohr51dt,BOL,2010
TRUE,stunting,numerator,0,bohr51dt,BOL,2010
TRUE,stunting,denominator,14.957495,bohr51dt,BOL,2010
FALSE,stunting,statistic,0,bohr51dt,BOL,2010
FALSE,stunting,numerator,0,bohr51dt,BOL,2010
FALSE,stunting,denominator,8490.930322,bohr51dt,BOL,2010
TRUE,registration,statistic,0.89135012687568,bohr51dt,BOL,2010
TRUE,registration,numerator,44.745361,bohr51dt,BOL,2010
TRUE,registration,denominator,50.199534,bohr51dt,BOL,2010
FALSE,registration,statistic,0.909119939458108,bohr51dt,BOL,2010
FALSE,registration,numerator,31144.47284,bohr51dt,BOL,2010
FALSE,registration,denominator,34257.826155,bohr51dt,BOL,2010
TRUE,electricity,statistic,0,bohr51dt,BOL,2010
TRUE,electricity,numerator,0,bohr51dt,BOL,2010
TRUE,electricity,denominator,72.176309,bohr51dt,BOL,2010
FALSE,electricity,statistic,0.803243220433317,bohr51dt,BOL,2010
FALSE,electricity,numerator,62147.244454,bohr51dt,BOL,2010
FALSE,electricity,denominator,77370.394014,bohr51dt,BOL,2010
TRUE,mar,statistic,,bohr51dt,BOL,2010
TRUE,mar,numerator,,bohr51dt,BOL,2010
TRUE,mar,denominator,,bohr51dt,BOL,2010
FALSE,mar,statistic,,bohr51dt,BOL,2010
FALSE,mar,numerator,,bohr51dt,BOL,2010
FALSE,mar,denominator,,bohr51dt,BOL,2010
TRUE,education,statistic,0,bohr51dt,BOL,2010
TRUE,education,numerator,0,bohr51dt,BOL,2010
TRUE,education,denominator,72.176309,bohr51dt,BOL,2010
FALSE,education,statistic,0.206616803990348,bohr51dt,BOL,2010
FALSE,education,numerator,16009.949631,bohr51dt,BOL,2010
FALSE,education,denominator,77486.193387,bohr51dt,BOL,2010
TRUE,mortality,statistic,0.0231427939056679,bohr51dt,BOL,2011
TRUE,mortality,numerator,0.894792,bohr51dt,BOL,2011
TRUE,mortality,denominator,38.6639575,bohr51dt,BOL,2011
FALSE,mortality,statistic,0.0746773038993114,bohr51dt,BOL,2011
FALSE,mortality,numerator,1695.357948,bohr51dt,BOL,2011
FALSE,mortality,denominator,22702.4525455,bohr51dt,BOL,2011
TRUE,stunting,statistic,0,bohr51dt,BOL,2011
TRUE,stunting,numerator,0,bohr51dt,BOL,2011
TRUE,stunting,denominator,14.957495,bohr51dt,BOL,2011
FALSE,stunting,statistic,0,bohr51dt,BOL,2011
